"Dstate","Ddistrict","Dtime","Dy_viol","Dx_viol","Dy_prop","Dx_prop","Dy_murd","Dx_murd","Dxx_1","Dxx_2","Dxx_3","Dxx_4","Dxx_5","Dxx_6","Dxx_7","Dxx_8","Dxv_levitt","Dyv_levitt","Dxp_levitt","Dyp_levitt","Dxm_levitt","Dym_levitt"
27,7,2,0.0703876,0.0165451,0.0107429999999997,0.0508327,0.302342,0.0031271,0.1076628,0.0752556,-0.00292,0.000201600000000006,0.011,0.000306999999999971,0,0,-0.0205610334113332,0.0924067701482725,-0.0460660202664893,-0.00964542745355957,-0.00704406287227523,0.353109360811865
27,7,3,-0.00154010000000004,0.0202808,-0.00125999999999982,0.06026,-0.274003,0.004053,0.0752844,0.0558683,-0.000419999999999997,0.000259799999999988,0.019,-0.0731826999999999,0,-0.00600000000000001,-0.0396420930946009,-0.0366007980905152,-0.0726581264677812,-0.00361067480305812,-0.0210018175520836,-0.280569621760602
27,7,4,0.1194907,0.0442742,0.0620799999999999,0.1101869,0.344533,0.0134094,0.1343955,0.0501477,0.00925,-0.000123599999999993,0.01,-0.0362513000000001,0,-0.00800000000000004,-0.0434148346658362,0.101586024607344,-0.0754324170179485,0.0465103756220671,-0.024758646522544,0.299047357056475
27,7,5,-0.2491231,0.0598795,0.0231949999999999,0.1384611,-0.542609,0.0231914,0.114647,-0.00412100000000004,0.02275,-0.000371299999999994,-0.014,-0.0875302,0,-0.00399999999999999,-0.0569419151222091,-0.310562980602457,-0.0801512841642269,-0.00147201639933265,-0.0413122298243244,-0.650209770885822
27,7,6,-0.1007338,0.0868001,-0.057089,0.1748373,0.645259,0.0417893,0.1369685,0.0121249999999999,0.01492,-8.47000000000087e-05,0.01,-0.0790982,0,0,-0.0344160220786186,-0.130806960759883,-0.0322408777631063,-0.0692675823740115,-0.0338691404230039,0.602533697427946
27,7,7,0.0519139,0.1121924,-0.119971,0.2061424,-0.804806,0.0665112,0.1339677,-0.2329525,0.003,6.66000000000011e-05,0.013,-0.0109197,0,-0.00699999999999996,-0.0312545090877358,0.0486657750397846,-0.00684080935319067,-0.0757442740700393,-0.0446274069766395,-0.707965084863703
27,7,8,0.0949992,0.1317053,-0.0620059999999998,0.2144091,0.236194,0.0908737,0.1414021,0.0216675,-0.00899999999999999,-9.2099999999995e-05,0.013,-0.0492916999999999,0,0.00199999999999996,-0.014638285981318,0.0979971458904153,0.0111101822852761,-0.026778925897798,-0.0282749755659876,0.107084662753526
27,7,9,-0.1651911,0.1481844,-0.0530650000000001,0.217354,-0.373516,0.1143296,-0.0100547,-0.0129334,-0.02,0.000447100000000003,-0.022,-0.0280101000000001,0,-0.014,-0.0090149680585731,-0.157985364564506,0.0372033868564023,-0.0409530981857432,-0.0265551672549002,-0.229743320122456
27,7,10,-0.0181369,0.1703651,-0.0301469999999999,0.233884,0.264395,0.14016,0.1191818,-0.00980799999999993,-0.006,0.000567499999999992,-0.024,-0.0297936,0,0,0.0109852253195197,-0.00374887814357266,0.0658164381878493,-0.0345884881486414,-0.0114067420283296,0.30650916470543
27,7,11,0.0307724,0.1711585,0.0616629999999998,0.205685,-0.0619400000000003,0.1480389,-0.0110084,-0.0099475,0.002,0.000157299999999996,0.011,-0.0698255,0,0.00100000000000001,-0.00432408313141314,0.0926111071081996,0.0349919788772079,0.0879394018295821,-0.0191229781495604,-0.0113249344112712
